id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
893645472088958565,Magnolia suite,173428287,Vesna,,Santiago,-33.44789,-70.64009,Entire home/apt,29272,7,0,,,10,329,0,
893701323685821732,"Dpto Cómodo, metro Baquedano",116278909,Tiare,,Santiago,-33.43907,-70.63636,Entire home/apt,50714,5,20,2024-09-04,1.39,1,66,17,
893730661800565640,Departamento home studio,474064877,Cristhian Nicolás,,Santiago,-33.4402925490415,-70.65668140560031,Entire home/apt,45000,1,3,2023-06-24,0.19,7,180,0,
894084138334091995,Habitación cuádruple c15,486194462,Conchita,,Santiago,-33.4369419,-70.6449054,Private room,47200,1,0,,,9,364,0,
894134423888126391,Habitación triple h9,486194462,Conchita,,Santiago,-33.4369419,-70.6449054,Private room,40000,1,0,,,9,364,0,
894213427646906438,Bellavista Park 1D a pasos de Lastarria,501030700,Juan Pablo,,Recoleta,-33.433425079023266,-70.64178474232787,Entire home/apt,31191,2,30,2024-08-19,1.88,1,364,24,
894233840170251223,Lindo depto en genial ubicación,59164360,Maria Alejandra,,Providencia,-33.4207464,-70.61112990000001,Entire home/apt,50000,3,79,2024-09-17,5.13,1,276,61,
894256727030068012,606.Amplio y bonito departamento,66818917,Vittorio,,Santiago,-33.43724,-70.65687,Entire home/apt,32143,3,30,2024-09-20,1.94,4,90,22,
894286323340461770,"Habitacion totalmente independiente, baño privado",8656152,Elba,,Ñuñoa,-33.4585437,-70.5756921,Private room,30000,2,4,2024-04-21,0.30,1,364,2,
894354636725865039,Hermoso apartamento a pasos del metro,79155987,Mary Carmen,,La Florida,-33.52503,-70.59806,Entire home/apt,57143,4,31,2024-09-08,1.91,2,355,24,
894386172273498220,A pasos de Costanera Center,51662830,Punta Host,,Las Condes,-33.4151667,-70.60425169999999,Entire home/apt,57741,2,20,2024-09-07,1.30,2,350,19,
894424459250921702,"Apartment Santiago, 2 guests, Incredible View (#6)",237342416,Javier,,Santiago,-33.4421928,-70.669851,Entire home/apt,30286,2,34,2024-09-11,2.18,6,63,28,
894424763527226702,"Central Apartment, Santiago, 2 guests (#5)",237342416,Javier,,Santiago,-33.44121,-70.67015,Entire home/apt,35000,2,35,2024-09-08,2.31,6,133,28,
894836122684484845,"Gran depto, piscina vista panorámica a Las Condes.",456656876,Aqc,,Las Condes,-33.4163889,-70.6019281,Entire home/apt,86429,3,4,2024-09-02,1.05,43,341,4,
894854003770198766,"Apartamento en Providencia 2 habitaciones, 2 baños",385137540,Maria Olivia,,Providencia,-33.4246572,-70.6208568,Entire home/apt,75000,2,18,2024-09-04,1.21,2,333,13,
894943343193624922,D y E,515540749,Martina,,Santiago,-33.43734,-70.64444,Entire home/apt,35000,1,7,2024-07-28,0.54,1,269,5,
895183307598069649,Dpto único y en perfecto estado,482663003,Cynthia,,Santiago,-33.4449567,-70.6356132,Entire home/apt,55000,1,32,2024-04-06,2.02,1,268,7,
895446495406895725,"Habitación Providencia/ C. Empresarial, Espacio R.",464247975,Carlos Patricio,,Huechuraba,-33.38511,-70.60524,Private room,21000,1,12,2023-11-20,0.75,4,170,9,
895472804576511386,"Santiago Chile with comfort, security and nature.",464247975,Carlos Patricio,,Huechuraba,-33.38601,-70.60649,Private room,21193,1,2,2023-11-18,0.18,4,162,2,
895944218272802827,Departamento Providencia Excelente Vista,242605293,Camilo,,Providencia,-33.4353144,-70.62760469999999,Entire home/apt,50564,2,66,2024-08-30,4.03,2,22,49,
896294062431018569,"Valle Nevado, Excelente ubicacion, lado Hotel",24011672,Maria,,Lo Barnechea,-33.35771480217836,-70.24839679003297,Entire home/apt,290000,2,5,2024-07-14,0.35,23,365,2,
896362092228776379,Cómodos Apartamentos en Providencia,515839721,Agustín,,Providencia,-33.425985,-70.6117684,Entire home/apt,58000,1,5,2024-09-11,0.49,1,362,5,
896409424606259531,hotel boutique holitel,88033916,Holitel,,Providencia,-33.42623,-70.60251,Private room,122286,3,0,,,1,365,0,
896601609734245827,Architecture and best location,10894613,Patricio,,Las Condes,-33.42796,-70.58331,Entire home/apt,300000,5,3,2024-02-22,0.33,1,147,3,
896610821690601739,"2. Cozy Apart. KING size, parking, A/C, P Valdivi",24104626,Rene,,Providencia,-33.425985,-70.6117684,Entire home/apt,46700,1,107,2024-09-10,6.56,8,339,74,
896646477776549628,"Depto NUEVO! Mall, clínica, aire acondicionado!",143292553,Jessica,,Las Condes,-33.4006057351062,-70.57254184037447,Entire home/apt,113286,2,54,2024-09-06,3.65,27,307,48,
896690215325432305,|Comodidad y Atardeceres| ingreso 24/7<centro>,101769883,Marijo,,Santiago,-33.44731220000001,-70.64697389999999,Entire home/apt,45886,2,75,2024-09-10,4.97,2,334,60,
896830031772139123,"Vista Panorámica el Golf Las Condes, muy cómodo",456656876,Aqc,,Las Condes,-33.4163889,-70.6019281,Entire home/apt,95000,3,9,2024-09-08,0.73,43,363,8,
896956263089604393,Habitación privada en excelente ubicación,515969890,Valentina,,Providencia,-33.43352,-70.62229,Private room,100000,30,1,2023-05-25,0.06,1,365,0,
896996808900758446,Mapocho Riverside - Premium 3 BR in Vitacura,60236912,Oasis,,Vitacura,-33.3756941,-70.54908999999999,Entire home/apt,156228,7,4,2024-01-12,0.28,5,337,2,
897009777881857905,"Confortable departamento,central, buena locomoción",515985673,Claudio,,Recoleta,-33.42383897192265,-70.6403002674591,Entire home/apt,34985,2,20,2024-09-22,1.52,1,174,17,
897105677899415220,Gorgeous Mountain Villa,158205821,Yann,,Lo Barnechea,-33.34583,-70.47755,Entire home/apt,330000,2,1,2023-07-10,0.07,1,365,0,
897155123875281288,Spectacular apartment in El Golf area,317472101,Andes STR,,Las Condes,-33.41708,-70.60293,Entire home/apt,57110,2,68,2024-09-02,4.29,194,349,49,
897158085339918634,"Ñuñoa, cerca de parque y metro",341475134,Paula,,Ñuñoa,-33.4589,-70.60561,Entire home/apt,47857,2,17,2024-08-19,2.44,1,258,17,
897240563115308978,Santiago centro! Buen lugar,516057341,Deniz,,Santiago,-33.4491332,-70.6349406,Private room,25000,1,0,,,1,269,0,
897240844769943199,Amplio depto. Estacionamiento El Golf,292504967,Alejandra,,Las Condes,-33.4189055,-70.5986764,Entire home/apt,91234,3,3,2023-08-17,0.18,1,255,0,
897268912509661601,Nuevo y acogedor dpto para 2 personas.,312954708,Maria,,Ñuñoa,-33.47249,-70.62123,Entire home/apt,31205,2,54,2024-09-09,3.32,1,69,40,
897338801221711472,Departamento loft,478967602,Marisabel,,Santiago,-33.43734,-70.64578,Entire home/apt,33643,1,51,2024-09-21,3.78,3,362,41,
897349878023619799,Maravillosa vista a las montañas,119347057,Natalia,,Las Condes,-33.3991749,-70.5716084,Entire home/apt,69417,2,29,2024-09-09,1.81,40,169,27,
897710323340935473,Excelente Ubicación y Equipamiento,113118264,Andrea,,Providencia,-33.42765,-70.61947,Entire home/apt,87571,3,39,2024-09-03,4.52,1,236,39,
897736521509179434,Hermoso Loft en Barrio Lastarria Servicio HOM,287196445,Hom,,Santiago,-33.43895,-70.63817,Entire home/apt,39225,2,12,2024-09-09,0.75,93,248,10,
897806432749351066,Hermoso y nuevo departamento con terraza,95331588,Marcel,,Ñuñoa,-33.4565357,-70.6292232,Private room,34286,1,0,,,1,365,0,
897842877461605430,Dpto Vitacura 4 Personas!,64310305,Mafas,,Vitacura,-33.38406,-70.55884,Entire home/apt,125000,7,4,2024-02-25,0.30,1,0,3,
897845760537393870,Acogedora estadía en Providencia,77763448,Cristian,,Providencia,-33.4246572,-70.6208568,Entire home/apt,68000,3,8,2024-01-07,0.50,1,203,3,
897856116114214761,Hermosa Habitacion en la Cisterna,481684903,Francisco,,La Cisterna,-33.5241867,-70.6557662,Private room,16592,1,0,,,1,363,0,
897975227176657487,Dormitorio Privado barrio Italia,117277717,Elena,,Ñuñoa,-33.45713283849705,-70.61677027511595,Private room,21500,1,16,2024-04-21,1.00,2,262,8,
897986045102576067,Acogedor departamento,61211414,Emilio,,Santiago,-33.44438124781314,-70.64435094594955,Entire home/apt,70000,1,2,2024-08-10,0.35,1,365,2,
898468581153542003,A pasos de Mall Costanera Center,166459985,Claudio,,Providencia,-33.4240865,-70.61079680000002,Entire home/apt,60000,25,12,2024-08-31,0.88,3,345,9,
898469109786988692,Habitación h1,486194462,Conchita,,Santiago,-33.4369419,-70.6449054,Private room,33600,1,0,,,9,364,0,
898571982631921203,azul,335385118,Leopoldo,,Santiago,-33.43877,-70.64408,Private room,25000,3,4,2023-12-12,0.25,2,361,2,
898617892940689048,"""RapaNui"" con baño compartido",335385118,Leopoldo,,Santiago,-33.43886,-70.64392,Private room,24000,3,0,,,2,356,0,
898629747347566139,Depto Familiar en Stgo 3Dormitorios+2B+Balcon,516388979,Rosalejandra,,Santiago,-33.44089,-70.65566,Entire home/apt,,1,1,2023-10-15,0.09,4,0,1,
898767076289070324,Departamento de 2D+2B centro stg,484878892,Paula Andrea,,Santiago,-33.44131,-70.65639,Entire home/apt,70429,1,12,2024-08-17,0.75,11,334,8,
898882289859882970,Apartamento para 5 personas,486329837,Yovana,,Santiago,-33.44505577278301,-70.64683400094509,Entire home/apt,59286,1,6,2024-05-05,0.45,14,364,5,
898906407379413166,Apartamento solo alojamiento,486329837,Yovana,,Santiago,-33.445035350349045,-70.64691111445427,Entire home/apt,45000,1,9,2024-08-25,0.58,14,365,4,
898912535016391277,Apartamento Familiar,486329837,Yovana,,Santiago,-33.44547988690026,-70.64795147627592,Entire home/apt,53571,1,11,2024-08-12,0.69,14,364,5,
898915327149492089,Apartamento para 2 personas,486329837,Yovana,,Santiago,-33.44596,-70.64823,Entire home/apt,36429,1,3,2023-11-11,0.19,14,364,1,
899156678826959981,"Lit, Modern & Cozy apartment",105964674,Constanza,,Lo Barnechea,-33.36747,-70.51082,Entire home/apt,,1,3,2023-07-22,0.19,1,0,0,
899190389601964594,Departamento moderno ideal invierno Providencia,8349781,Ellinor,,Providencia,-33.4366,-70.60139,Entire home/apt,,30,0,,,1,0,0,
899201578001073749,Departamento Entero Santiago Centro Chile,516177831,Doris,,Santiago,-33.4493526,-70.6550973,Entire home/apt,29571,1,154,2024-09-18,9.57,1,59,113,
899225199504800187,Amplio Departamento en el  centro de Santiago,515796454,Francisco,,Santiago,-33.44771371368934,-70.65397940576077,Entire home/apt,44286,1,24,2024-09-12,3.58,6,360,24,
899228461082398446,Amplio Departamento en el centro de Santiago,515796454,Francisco,,Santiago,-33.44771371368934,-70.65397940576077,Private room,58000,1,0,,,6,272,0,
899265790133317274,Maktub Europa: Hab. 01 - Desayuno cortesia,285710244,Nathalie E.,,Providencia,-33.42823498154991,-70.61210227790984,Private room,75702,1,1,2024-04-20,0.19,35,345,1,
899290955056009080,Deptos. amoblados Willytour,516538138,Maria,,Santiago,-33.44293533332613,-70.65332042983118,Entire home/apt,35571,1,11,2024-09-06,0.75,5,364,5,
899381929732114921,Maktub Europa: Hab. 02 - Desayuno cortesia,285710244,Nathalie E.,,Providencia,-33.4283872,-70.61212909999999,Private room,67872,1,0,,,35,334,0,
899396584014207346,"Luz, espacio cómodo y practico",515917948,Óscar,,Santiago,-33.44779,-70.64724,Private room,,1,0,,,2,0,0,
899946862933869763,Departamento  en el centro Santiago.,101710421,Gabriela,,Santiago,-33.437398,-70.6441486,Entire home/apt,40000,3,1,2024-08-18,0.75,3,108,1,
899979930043825957,Habitacion C5,486194462,Conchita,,Santiago,-33.4369419,-70.6449054,Private room,44000,1,0,,,9,364,0,
899980510977632250,Habitación C3,486194462,Conchita,,Santiago,-33.4369419,-70.6449054,Entire home/apt,,1,0,,,9,364,0,
900019957091568966,Habitación C8 (compartida),486194462,Conchita,,Santiago,-33.4369419,-70.6449054,Shared room,16500,1,0,,,9,364,0,
900190563130982760,Vive la Cultura y Gastronomía.,516073241,Victor Ismael,,Recoleta,-33.434022195033236,-70.6364431232214,Entire home/apt,29571,1,104,2024-09-11,6.47,2,352,78,
900204043273385916,Departamento 3D+2B centro de Stg,484878892,Paula Andrea,,Santiago,-33.44137,-70.65751,Entire home/apt,89714,1,11,2024-08-29,0.75,11,360,8,
900221015094056871,Departamento de 3 dormitorios,484878892,Paula Andrea,,Santiago,-33.43994,-70.65748,Entire home/apt,88714,1,9,2024-08-31,0.61,11,214,8,
900221344138705900,Departamento 2D+2B +Balcon,516388979,Rosalejandra,,Santiago,-33.43984,-70.65764,Entire home/apt,,1,1,2023-07-15,0.07,4,0,0,
900232386720879958,Amplio departamento familiar,29886254,Gonzalo,,Providencia,-33.4348406,-70.6276208,Entire home/apt,53000,2,15,2024-09-10,1.16,16,339,14,
900244545696612298,Departamento de 1 dormitorio,484878892,Paula Andrea,,Santiago,-33.4412,-70.65609,Entire home/apt,56357,1,7,2024-08-11,0.45,11,365,5,
900244876260605653,departamento home studio,484878892,Paula Andrea,,Santiago,-33.44,-70.65618,Entire home/apt,52786,1,3,2023-06-11,0.19,11,148,0,
900245711404248024,Alojamiento amoblado Stgo centro,516388979,Rosalejandra,,Santiago,-33.43983,-70.65761,Entire home/apt,,1,1,2023-08-06,0.07,4,0,0,
900275607161328991,Departamento de un 1 dormitorio,484878892,Paula Andrea,,Santiago,-33.44043,-70.65601,Entire home/apt,57071,1,5,2024-07-26,0.33,11,365,2,
900289220844468528,Departamento de 1 dormitorio,484878892,Paula Andrea,,Santiago,-33.44154,-70.65552,Entire home/apt,54214,1,3,2023-07-02,0.19,11,365,0,
900301087604702797,Loft (duplex)centro de Stgo,516388979,Rosalejandra,,Santiago,-33.4413,-70.65767,Entire home/apt,,1,1,2023-08-03,0.07,4,0,0,
900305352551836451,Departamento home studio,484878892,Paula Andrea,,Santiago,-33.43929,-70.65572,Entire home/apt,52000,1,0,,,11,365,0,
900674908271327400,Buen Departamento Bellas Artes,403988181,D Y A,,Santiago,-33.4379596,-70.6449796,Entire home/apt,40880,1,43,2024-09-07,2.66,11,357,34,
900744628263464308,Mini apartamento 2°piso,111041250,Patricia Angeli,,Ñuñoa,-33.4497348,-70.574815,Entire home/apt,25500,3,31,2024-09-01,1.96,1,307,24,
900879883632963366,"Las Condes, al lado de Marriott y Parque Arauco",516880896,Fernanda,,Las Condes,-33.3981,-70.57083,Entire home/apt,72000,1,9,2024-07-20,0.57,1,255,7,
900967205592974727,Depto 2 Dorm. Metro Santa Ana,130514937,Glisett,,Santiago,-33.4401,-70.65953,Entire home/apt,44357,1,25,2024-09-01,1.61,13,365,19,
900987872862076731,Céntrico Dpto. Boutique en Santiago,227851543,Luis,,Santiago,-33.45034,-70.64861,Entire home/apt,37711,2,21,2024-08-26,2.16,1,85,21,
901295277501633020,Apto 92m² vista panorámica frente a Hotel Mandarin,516189727,Paola Andrea,,Las Condes,-33.40575,-70.58457,Entire home/apt,102536,3,22,2024-09-19,1.48,1,349,15,
901300182885099531,Depto. de lujo en Providencia,236399414,Lorena,,Providencia,-33.43449,-70.63305,Entire home/apt,93571,3,23,2024-09-11,1.52,1,309,20,
901309613800573436,Home Office Las Condes,166459985,Claudio,,Las Condes,-33.4204067,-70.5383461,Entire home/apt,110000,25,10,2024-03-27,0.64,3,333,6,
901571700277105150,"Dpto sencillo, luminoso y céntrico",25215203,Maria Trinidad,,Santiago,-33.43459,-70.64868,Entire home/apt,25000,7,28,2024-08-29,1.75,1,364,25,
901577046960720781,Great apartment Valle Nevado,119618054,Daniela,,Lo Barnechea,-33.35814593016577,-70.25028071608295,Entire home/apt,672156,4,2,2023-08-30,0.14,1,144,0,
901600827305832575,hostal,516477733,Edgar,,Santiago,-33.43789,-70.64711,Private room,30000,1,12,2024-08-11,0.92,6,77,11,77551666-6
901606644659534781,Departamento nuevo cerca a Metro La Cisterna,420398324,Juan,,La Cisterna,-33.538068,-70.667329,Entire home/apt,45286,2,32,2024-09-21,1.99,1,158,18,
901615199174076150,Pieza independiente con futón.,517044274,Graciela,,La Reina,-33.45244,-70.53154,Private room,10400,7,0,,,2,177,0,
901695521737140943,Pieza en Lindo departamento en Ñuñoa,34374992,Juan Pablo,,Ñuñoa,-33.44782,-70.59469,Private room,14714,5,16,2024-08-16,1.02,1,80,13,
901776861236222225,La casa de VioletaLuna,273568030,Ariel,,Recoleta,-33.40659880404818,-70.65146584063768,Private room,17600,1,0,,,1,269,0,
902056619283687491,Habitación Single muy cómoda,27331141,Antonio,,Ñuñoa,-33.456265279875396,-70.57903815060854,Private room,32000,1,5,2024-04-21,0.38,1,179,2,
902086880557914022,"cozy n' warm apart, third floor. Quiet n' secured",495224215,Fanny Amada,,Santiago,-33.44404247854821,-70.66014613956213,Entire home/apt,16429,1,21,2024-09-02,1.83,1,343,21,
902092702393562820,Santiago Centro,455998699,Belen,,Santiago,-33.4426048,-70.6591972,Entire home/apt,34000,1,108,2024-09-22,6.91,1,334,84,
902114135837719185,Departamento comuna de Maipú.,491766398,Javier,,Maipú,-33.47769,-70.75806,Entire home/apt,45000,1,2,2023-06-24,0.13,1,87,0,
902213865352652875,Departamento Braganza,166839533,George,,Las Condes,-33.40793,-70.54765,Entire home/apt,55000,2,18,2024-08-25,1.14,41,360,12,
902303575597847446,"Cómodo, seguro, frente Teletón",501690813,Jesica,,Estación Central,-33.4556282,-70.699968,Entire home/apt,36900,5,4,2024-06-07,0.38,1,169,4,
902304976655477931,Indigo - Suite confortable con baño privado,515917948,Óscar,,Santiago,-33.44731220000001,-70.64697389999999,Private room,,1,0,,,2,0,0,
902347325046897668,Dormitorio en lindo departamento en Providencia,8941991,Constanza,,Providencia,-33.43561,-70.60725,Private room,23000,2,2,2024-07-31,0.52,3,175,2,
902432009960930848,"Departamento full amoblado, TV, parking, piscina.",173573867,Juan,,Ñuñoa,-33.4515375,-70.624886,Entire home/apt,65286,3,56,2024-09-19,3.51,1,349,45,
902470097637262065,departamento Home Studio,484878892,Paula Andrea,,Santiago,-33.44119,-70.65645,Entire home/apt,52000,1,0,,,11,365,0,
902765448052305317,Habitación Matrimonial Ensuite,516713909,Hostel Cienfuegos,,Santiago,-33.4427274,-70.66329019999999,Private room,38381,1,27,2024-09-07,1.90,6,365,26,
902776786186063462,Hab Compartida 6 camas mixta,516713909,Hostel Cienfuegos,,Santiago,-33.4427274,-70.66329019999999,Shared room,14380,1,26,2024-08-29,2.67,6,365,26,
902803599773965760,Hab Compartida 6 camas femenina,516713909,Hostel Cienfuegos,,Santiago,-33.4427274,-70.66329019999999,Shared room,14380,1,1,2024-03-20,0.16,6,354,1,
902826425918394586,Hab Compartida 4 camas femenina,516713909,Hostel Cienfuegos,,Santiago,-33.4427274,-70.66329019999999,Shared room,15257,1,4,2023-09-21,0.30,6,354,0,
902898623272611661,Dpto 1D precioso cerca metro (n),85467241,Bernardo,,San Joaquín,-33.4878531,-70.61921629999999,Entire home/apt,34286,1,4,2024-08-15,0.25,29,185,2,
902979298146005369,Alojamiento cómodo y familiar de,39718379,Violeta,,Ñuñoa,-33.44084,-70.57581,Private room,14571,2,35,2024-09-17,2.21,3,362,26,
903003992316757859,"Departamento en Ñuñoa, parking gratis, cerca Mall",517402810,Anelisa Y Javier,,Ñuñoa,-33.4538299,-70.5737504,Entire home/apt,77657,27,2,2024-07-06,0.13,1,179,1,
903084018225806434,Casa familiar tranquila central,68163179,Agustina,,Providencia,-33.41582,-70.61405,Private room,35000,2,0,,,1,363,0,
903084294730883834,Excelente dpto. en Independencia,517421570,Daniel,,Independencia,-33.42391,-70.65872,Entire home/apt,44000,1,0,,,1,267,0,
903115846179439288,Excelente ubicación y grato ambiente familiar,517428836,Gisela,,Independencia,-33.4193172,-70.6575467,Entire home/apt,50143,3,37,2024-09-20,2.37,1,68,29,
903132317648728520,Departamento de 1 dormitorio,474064877,Cristhian Nicolás,,Santiago,-33.44002,-70.65711,Entire home/apt,44243,1,2,2024-04-07,0.19,7,362,2,
903140849616457823,Departamento de 1dormitorio,474064877,Cristhian Nicolás,,Santiago,-33.44128,-70.65627,Entire home/apt,46243,1,7,2024-07-27,0.45,7,363,3,
903145727331118511,Terminal pajarito,517435756,Luis,,Lo Prado,-33.454806,-70.7154858,Entire home/apt,32000,1,6,2024-09-15,0.56,1,352,6,
903457614321152309,Céntrico depto. Santiago,429176095,Veronica Andrea,,Santiago,-33.44568,-70.63911,Entire home/apt,35000,1,1,2024-09-08,1,1,258,1,
903591121857124532,Dpto a pasos metro r. De araya,52638438,Mabel,,San Joaquín,-33.48154,-70.62552,Entire home/apt,,3,0,,,1,364,0,
903594855763919373,Relájate en nuestro sofisticado domicilio 2D/2B,317472101,Andes STR,,Las Condes,-33.3837593,-70.5320713,Entire home/apt,74732,2,33,2024-09-19,2.12,194,360,28,
903617465129006245,Cozy Apart in luxury building,26781122,Estefanía,,Las Condes,-33.3991749,-70.5716084,Entire home/apt,67429,2,26,2024-08-26,1.62,18,348,20,
903660717779409546,Depto para 5 | Mall Parque Arauco | Wifi | TV 50,456656876,Aqc,,Las Condes,-33.4051076,-70.5847757,Entire home/apt,282857,1,11,2024-04-13,0.73,43,344,10,
903696008192208548,Genial Apartamento Providencia,351718599,Santiago,,Providencia,-33.4267512,-70.6176574,Entire home/apt,42286,5,21,2024-09-07,1.44,1,350,19,
903745134301756467,"Estancia Perfecta, Te esperamos!",509586928,Day For Day,,Las Condes,-33.40624,-70.55783,Entire home/apt,90286,2,39,2024-09-07,2.49,4,21,30,
904242880276384879,Delightful Studio Apartment in Las Condes,317472101,Andes STR,,Las Condes,-33.40595710000001,-70.558469,Entire home/apt,51787,2,36,2024-09-06,2.28,194,361,25,
904346496456411776,Depto para 4 Personas II Lavadora II Las Condes II,456656876,Aqc,,Las Condes,-33.4076756,-70.5748101,Entire home/apt,93571,2,18,2024-08-17,1.21,43,345,16,
904384370346749559,Duplex más patio hermoso en Pocuro - Providencia,48178068,Maria José,,Providencia,-33.43189,-70.59088,Entire home/apt,,1,2,2023-09-03,0.15,2,0,0,
904403127378076865,habitaciones privadas,516477733,Edgar,,Santiago,-33.43804,-70.64749,Private room,30000,1,3,2024-08-25,0.20,6,365,1,
904420810816890693,alojamiento cómodo,516477733,Edgar,,Santiago,-33.43769,-70.64944,Private room,32000,1,0,,,6,365,0,
904442359704180964,un lugar donde descansar cómodos,516477733,Edgar,,Santiago,-33.4366547,-70.6450313,Private room,35000,1,1,2023-09-03,0.08,6,364,0,
904443434347756095,"Valle Nevado, Mejor ubicacion, lado pistas",24011672,Maria,,Lo Barnechea,-33.35339827523136,-70.24905676475879,Entire home/apt,240000,2,1,2024-07-26,0.48,23,364,1,
904446462988761671,Arriendo pieza grande con baño.,171683030,Nieves,,Peñalolén,-33.48357,-70.53096599999999,Private room,17898,1,0,,,1,283,0,
904607256251967464,7 PAX Apt in Valle Nevado,437204953,Javier,,Lo Barnechea,-33.35394,-70.24964,Entire home/apt,390000,5,8,2024-09-05,0.59,1,365,5,
904689572462178440,Departamento 2005,166839533,George,,Las Condes,-33.39815,-70.57178,Entire home/apt,90000,2,2,2024-08-05,0.18,41,346,2,
904970908661154395,Ubicación inmejorable,398652587,Liliana,,Providencia,-33.42392,-70.61076,Entire home/apt,50000,1,74,2024-09-10,4.68,13,343,67,
904972174153030873,Apartment Chacabuco,163429972,Mabel,,Santiago,-33.4325753,-70.6796123,Private room,29900,2,5,2023-10-16,0.32,1,69,1,
904999140867168920,Studio Full equipado para 2 Manquehue Las Condes,456656876,Aqc,,Las Condes,-33.4108402,-70.5764124,Entire home/apt,50714,2,12,2024-08-20,0.94,43,236,11,
905164165351554882,Apartment with View to the Andes in Las Condes,176754999,Redibuk,,Las Condes,-33.39898,-70.57353,Entire home/apt,112375,5,3,2023-09-28,0.21,3,22,1,
905167785652528164,HomeStudio Céntrico,513689272,Mauricio,,Santiago,-33.44426,-70.63898,Entire home/apt,31000,2,63,2024-09-25,3.98,1,74,41,
905205551168861291,Hermoso y Amplio departamento,110714125,Cecilia,,Santiago,-33.44293,-70.63811,Entire home/apt,50000,3,0,,,1,54,0,
905294480723069717,"Depto Studio balcón, pasos Clinica UC, Stgo Centro",177195612,Adriana,,Santiago,-33.44953,-70.63879,Entire home/apt,28000,2,47,2024-09-02,2.94,12,361,32,
905389031640555842,Espectacular depto centro. hasta 5 personas,51966337,Valeria,,Santiago,-33.43726,-70.65451,Entire home/apt,65000,1,1,2024-07-28,0.49,17,241,1,
905389455785042448,Hermoso departamento centro,51966337,Valeria,,Santiago,-33.43562,-70.65534,Entire home/apt,40000,1,0,,,17,365,0,
905722412291318995,Departamento en barrio Italia.,33350784,Lorena,,Ñuñoa,-33.4515375,-70.624886,Entire home/apt,79000,4,12,2024-08-17,1.04,1,365,12,
905857240732118937,Se arrienda pieza por día,518067214,Anastasia,,Santiago,-33.4487329,-70.6415462,Private room,20000,1,0,,,1,365,0,
906031342662481943,Dormitorio con baño privado.,509149461,Angela,,La Cisterna,-33.52968,-70.65442,Private room,24466,1,0,,,1,365,0,
906044158725686914,Cómodo apartamento cerca de todo,306545917,Horacio,,Santiago,-33.4475,-70.64489,Entire home/apt,30714,2,71,2024-09-22,5.21,1,273,64,
906471493138421608,Departamento cerca de conciertos,446652769,Nicolas,,Santiago,-33.46233,-70.65154,Entire home/apt,45000,1,4,2023-08-29,0.27,1,288,0,
906596904672634402,Beautiful apartment with a unique view of the park,3825119,Ezequiel,,Las Condes,-33.4004972,-70.5714394,Entire home/apt,74429,2,53,2024-08-18,3.52,2,332,44,
906614607708636736,Habitación y baño priv las Condes junto al metro,241935599,Consuelo,,Las Condes,-33.42036,-70.58564,Private room,28000,4,9,2024-08-09,0.69,1,364,7,
906674584071330646,Uptown Mountain - 1BR w/ Balcony,24685622,Ive Caroline,,Las Condes,-33.39391,-70.54896,Entire home/apt,46466,3,41,2024-08-31,2.67,1,192,31,
906678654538262569,Habitación para mujer (+50),517044274,Graciela,,La Reina,-33.45396,-70.5324,Private room,13600,1,0,,,2,365,0,
906700486468232557,Apartment with Wonderful View,518267799,Diego,,Providencia,-33.4267512,-70.6176574,Entire home/apt,45789,2,47,2024-09-05,2.95,8,359,35,
906716867484842140,Acogedor Departamento centro,95624574,Nicolás,,Estación Central,-33.45444,-70.69277,Entire home/apt,23214,2,59,2024-08-30,3.73,1,172,44,
906730503133260391,Estudio Centrico en Ñuñoa,174727566,Alvis,,Ñuñoa,-33.45211,-70.62835,Entire home/apt,41429,2,55,2024-09-10,3.65,1,39,53,
906771266796853652,Nice apartment in Providencia. (Heated),154815866,Martin,,Providencia,-33.427849205240555,-70.61858886256563,Entire home/apt,39429,3,42,2024-09-22,2.75,1,50,28,
907162674741597344,Exclusivo Depto. Barrio el Golf. Con Piscina,478776016,Rafael,,Las Condes,-33.41475,-70.60337,Entire home/apt,67857,2,57,2024-09-02,3.58,4,332,38,
907390837540992600,Departamento de Familia,458746943,Hector,,Ñuñoa,-33.45087,-70.62967,Entire home/apt,50000,3,40,2024-09-19,2.54,1,70,29,
907442831357763412,Apartamento Nueva Providencia (Metro Los Leones),173411108,Nicole,,Providencia,-33.4223508,-70.6075051,Entire home/apt,50000,1,68,2024-09-05,4.43,1,24,58,
907450872048348744,Departamento La Parva,175130313,Maria,,Lo Barnechea,-33.33385,-70.28884,Entire home/apt,250000,2,6,2024-08-05,0.43,2,10,4,
907865045328509142,Hab Compartida 4 camas mixta,516713909,Hostel Cienfuegos,,Santiago,-33.4427274,-70.66329019999999,Shared room,15257,1,4,2024-03-31,0.30,6,360,2,
907876941923887002,Ubicación exclusiva Las Condes,180927952,Diana,,Las Condes,-33.41176,-70.57253,Entire home/apt,50000,1,84,2024-09-11,5.65,6,354,64,
907905234760767506,"Dpto nuevo de Lujo, 1 dorm + baño",233334744,Loreto,,San Joaquín,-33.489862149556146,-70.61855848878622,Entire home/apt,39779,2,22,2024-09-09,1.58,1,365,15,
