"fecha_vigencia","precio","provincia","localidad","direccion"
"02/08/2023",201.5,"RIO NEGRO","GRAL. ROCA","AV ROCA 20 Y BOLIVIA"
"08/07/2023",192.8,"RIO NEGRO","GRAL. ROCA","AV ROCA 20 Y BOLIVIA"
"08/12/2023",361,"RIO NEGRO","GRAL. ROCA","AV ROCA 20 Y BOLIVIA"
"13/12/2023",509,"RIO NEGRO","GRAL. ROCA","AV ROCA 20 Y BOLIVIA"
"18/08/2023",226.7,"RIO NEGRO","GRAL. ROCA","AV ROCA 20 Y BOLIVIA"
"23/10/2023",234,"RIO NEGRO","GRAL. ROCA","AV ROCA 20 Y BOLIVIA"
"25/11/2023",294,"RIO NEGRO","GRAL. ROCA","AV ROCA 20 Y BOLIVIA"
"01/11/2023",325,"SANTA FE","RAFAELA","AV SANTA FE 2460"
"02/08/2023",255.8,"SANTA FE","RAFAELA","AV SANTA FE 2460"
"08/07/2023",244.8,"SANTA FE","RAFAELA","AV SANTA FE 2460"
"08/12/2023",462,"SANTA FE","RAFAELA","AV SANTA FE 2460"
"13/12/2023",639,"SANTA FE","RAFAELA","AV SANTA FE 2460"
"18/08/2023",287.8,"SANTA FE","RAFAELA","AV SANTA FE 2460"
"23/10/2023",296,"SANTA FE","RAFAELA","AV SANTA FE 2460"
"25/11/2023",372,"SANTA FE","RAFAELA","AV SANTA FE 2460"
"01/11/2023",311,"BUENOS AIRES","BERNAL","AV THOMAS FLORES 2199 Y CALLE 192"
"02/08/2023",244.9,"BUENOS AIRES","BERNAL","AV THOMAS FLORES 2199 Y CALLE 192"
"08/07/2023",234.4,"BUENOS AIRES","BERNAL","AV THOMAS FLORES 2199 Y CALLE 192"
"08/12/2023",449,"BUENOS AIRES","BERNAL","AV THOMAS FLORES 2199 Y CALLE 192"
"13/12/2023",616,"BUENOS AIRES","BERNAL","AV THOMAS FLORES 2199 Y CALLE 192"
"18/08/2023",275.5,"BUENOS AIRES","BERNAL","AV THOMAS FLORES 2199 Y CALLE 192"
"23/10/2023",284,"BUENOS AIRES","BERNAL","AV THOMAS FLORES 2199 Y CALLE 192"
"25/11/2023",356,"BUENOS AIRES","BERNAL","AV THOMAS FLORES 2199 Y CALLE 192"
"01/11/2023",321,"SALTA","SALTA","AV TOLEDO Y PASAJE ROLDAN"
"02/08/2023",252.7,"SALTA","SALTA","AV TOLEDO Y PASAJE ROLDAN"
"08/07/2023",241.8,"SALTA","SALTA","AV TOLEDO Y PASAJE ROLDAN"
"08/12/2023",450,"SALTA","SALTA","AV TOLEDO Y PASAJE ROLDAN"
"13/12/2023",618,"SALTA","SALTA","AV TOLEDO Y PASAJE ROLDAN"
"18/08/2023",284.3,"SALTA","SALTA","AV TOLEDO Y PASAJE ROLDAN"
"23/10/2023",293,"SALTA","SALTA","AV TOLEDO Y PASAJE ROLDAN"
"25/11/2023",367,"SALTA","SALTA","AV TOLEDO Y PASAJE ROLDAN"
"01/11/2023",307,"BUENOS AIRES","AVELLANEDA","BELGRANO 790 Y 9 DE JULIO"
"02/08/2023",241.7,"BUENOS AIRES","AVELLANEDA","BELGRANO 790 Y 9 DE JULIO"
"08/07/2023",231.3,"BUENOS AIRES","AVELLANEDA","BELGRANO 790 Y 9 DE JULIO"
"08/12/2023",444,"BUENOS AIRES","AVELLANEDA","BELGRANO 790 Y 9 DE JULIO"
"13/12/2023",611,"BUENOS AIRES","AVELLANEDA","BELGRANO 790 Y 9 DE JULIO"
"18/08/2023",271.9,"BUENOS AIRES","AVELLANEDA","BELGRANO 790 Y 9 DE JULIO"
"23/10/2023",280,"BUENOS AIRES","AVELLANEDA","BELGRANO 790 Y 9 DE JULIO"
"25/11/2023",351,"BUENOS AIRES","AVELLANEDA","BELGRANO 790 Y 9 DE JULIO"
"01/11/2023",330,"SANTA FE","SANTA FE","BV PELLEGRINI 2550"
"02/08/2023",259.8,"SANTA FE","SANTA FE","BV PELLEGRINI 2550"
"08/07/2023",248.6,"SANTA FE","SANTA FE","BV PELLEGRINI 2550"
"08/12/2023",470,"SANTA FE","SANTA FE","BV PELLEGRINI 2550"
"13/12/2023",639,"SANTA FE","SANTA FE","BV PELLEGRINI 2550"
"18/08/2023",292.3,"SANTA FE","SANTA FE","BV PELLEGRINI 2550"
"23/10/2023",301,"SANTA FE","SANTA FE","BV PELLEGRINI 2550"
"25/11/2023",378,"SANTA FE","SANTA FE","BV PELLEGRINI 2550"
"01/11/2023",325,"SANTA FE","RAFAELA","BV ROCA Y ARENALES"
"02/08/2023",255.8,"SANTA FE","RAFAELA","BV ROCA Y ARENALES"
"08/07/2023",244.8,"SANTA FE","RAFAELA","BV ROCA Y ARENALES"
"08/12/2023",462,"SANTA FE","RAFAELA","BV ROCA Y ARENALES"
"13/12/2023",639,"SANTA FE","RAFAELA","BV ROCA Y ARENALES"
"18/08/2023",287.8,"SANTA FE","RAFAELA","BV ROCA Y ARENALES"
"23/10/2023",296,"SANTA FE","RAFAELA","BV ROCA Y ARENALES"
"25/11/2023",372,"SANTA FE","RAFAELA","BV ROCA Y ARENALES"
"01/11/2023",328,"SANTA FE","ROSARIO","BV RONDEAU 898"
"02/08/2023",258.2,"SANTA FE","ROSARIO","BV RONDEAU 898"
"08/07/2023",247.1,"SANTA FE","ROSARIO","BV RONDEAU 898"
"08/12/2023",466,"SANTA FE","ROSARIO","BV RONDEAU 898"
"13/12/2023",639,"SANTA FE","ROSARIO","BV RONDEAU 898"
"18/08/2023",290.5,"SANTA FE","ROSARIO","BV RONDEAU 898"
"23/10/2023",299,"SANTA FE","ROSARIO","BV RONDEAU 898"
"25/11/2023",375,"SANTA FE","ROSARIO","BV RONDEAU 898"
"01/11/2023",315,"BUENOS AIRES","LA PLATA","CALLE 7 CALLE 32"
"02/08/2023",247.4,"BUENOS AIRES","LA PLATA","CALLE 7 CALLE 32"
"08/07/2023",236.7,"BUENOS AIRES","LA PLATA","CALLE 7 CALLE 32"
"08/12/2023",454,"BUENOS AIRES","LA PLATA","CALLE 7 CALLE 32"
"13/12/2023",623,"BUENOS AIRES","LA PLATA","CALLE 7 CALLE 32"
"18/08/2023",278.3,"BUENOS AIRES","LA PLATA","CALLE 7 CALLE 32"
"23/10/2023",287,"BUENOS AIRES","LA PLATA","CALLE 7 CALLE 32"
"25/11/2023",360,"BUENOS AIRES","LA PLATA","CALLE 7 CALLE 32"
"01/11/2023",335,"ENTRE RIOS","CONCORDIA","CATAMARCA 90 Y PELLEGRINI"
"02/08/2023",263.7,"ENTRE RIOS","CONCORDIA","CATAMARCA 90 Y PELLEGRINI"
"08/07/2023",252.3,"ENTRE RIOS","CONCORDIA","CATAMARCA 90 Y PELLEGRINI"
"08/12/2023",471,"ENTRE RIOS","CONCORDIA","CATAMARCA 90 Y PELLEGRINI"
"13/12/2023",639,"ENTRE RIOS","CONCORDIA","CATAMARCA 90 Y PELLEGRINI"
"18/08/2023",296.7,"ENTRE RIOS","CONCORDIA","CATAMARCA 90 Y PELLEGRINI"
"23/10/2023",306,"ENTRE RIOS","CONCORDIA","CATAMARCA 90 Y PELLEGRINI"
"25/11/2023",383,"ENTRE RIOS","CONCORDIA","CATAMARCA 90 Y PELLEGRINI"
"01/11/2023",315,"BUENOS AIRES","DON TORCUATO","COLECTORA ESTE PANAMERICANA Y RUTA 202"
"02/08/2023",247.8,"BUENOS AIRES","DON TORCUATO","COLECTORA ESTE PANAMERICANA Y RUTA 202"
"08/07/2023",237.1,"BUENOS AIRES","DON TORCUATO","COLECTORA ESTE PANAMERICANA Y RUTA 202"
"08/12/2023",454,"BUENOS AIRES","DON TORCUATO","COLECTORA ESTE PANAMERICANA Y RUTA 202"
"13/12/2023",622,"BUENOS AIRES","DON TORCUATO","COLECTORA ESTE PANAMERICANA Y RUTA 202"
"18/08/2023",278.8,"BUENOS AIRES","DON TORCUATO","COLECTORA ESTE PANAMERICANA Y RUTA 202"
"23/10/2023",287,"BUENOS AIRES","DON TORCUATO","COLECTORA ESTE PANAMERICANA Y RUTA 202"
"25/11/2023",360,"BUENOS AIRES","DON TORCUATO","COLECTORA ESTE PANAMERICANA Y RUTA 202"
"01/11/2023",319,"SAN LUIS","SAN LUIS","ESPAÑA ESQ. MAIPÙ"
"02/08/2023",251.2,"SAN LUIS","SAN LUIS","ESPAÑA ESQ. MAIPÙ"
"08/07/2023",240.4,"SAN LUIS","SAN LUIS","ESPAÑA ESQ. MAIPÙ"
"08/12/2023",453,"SAN LUIS","SAN LUIS","ESPAÑA ESQ. MAIPÙ"
"13/12/2023",625,"SAN LUIS","SAN LUIS","ESPAÑA ESQ. MAIPÙ"
"18/08/2023",282.6,"SAN LUIS","SAN LUIS","ESPAÑA ESQ. MAIPÙ"
"23/10/2023",291,"SAN LUIS","SAN LUIS","ESPAÑA ESQ. MAIPÙ"
"25/11/2023",365,"SAN LUIS","SAN LUIS","ESPAÑA ESQ. MAIPÙ"
"01/11/2023",312,"BUENOS AIRES","MARTINEZ","EV EDISON Y LA HABANA"
"02/08/2023",245.5,"BUENOS AIRES","MARTINEZ","EV EDISON Y LA HABANA"
"02/09/2023",276.4,"BUENOS AIRES","MARTINEZ","EV EDISON Y LA HABANA"
"04/07/2023",224.9,"BUENOS AIRES","MARTINEZ","EV EDISON Y LA HABANA"
"08/07/2023",235,"BUENOS AIRES","MARTINEZ","EV EDISON Y LA HABANA"
"08/12/2023",452,"BUENOS AIRES","MARTINEZ","EV EDISON Y LA HABANA"
"13/12/2023",619,"BUENOS AIRES","MARTINEZ","EV EDISON Y LA HABANA"
"18/08/2023",276.2,"BUENOS AIRES","MARTINEZ","EV EDISON Y LA HABANA"
"23/10/2023",285,"BUENOS AIRES","MARTINEZ","EV EDISON Y LA HABANA"
"25/11/2023",357,"BUENOS AIRES","MARTINEZ","EV EDISON Y LA HABANA"
"01/11/2023",306,"CAPITAL FEDERAL","CAPITAL FEDERAL","FIGUEROA ALCORTA 6608 Y ECHEVERRIA"
"02/08/2023",225.6,"CAPITAL FEDERAL","CAPITAL FEDERAL","FIGUEROA ALCORTA 6608 Y ECHEVERRIA"
"08/07/2023",215.9,"CAPITAL FEDERAL","CAPITAL FEDERAL","FIGUEROA ALCORTA 6608 Y ECHEVERRIA"
"08/12/2023",443,"CAPITAL FEDERAL","CAPITAL FEDERAL","FIGUEROA ALCORTA 6608 Y ECHEVERRIA"
"12/09/2023",270.7,"CAPITAL FEDERAL","CAPITAL FEDERAL","FIGUEROA ALCORTA 6608 Y ECHEVERRIA"
"13/12/2023",607,"CAPITAL FEDERAL","CAPITAL FEDERAL","FIGUEROA ALCORTA 6608 Y ECHEVERRIA"
"18/08/2023",253.8,"CAPITAL FEDERAL","CAPITAL FEDERAL","FIGUEROA ALCORTA 6608 Y ECHEVERRIA"
"23/10/2023",279,"CAPITAL FEDERAL","CAPITAL FEDERAL","FIGUEROA ALCORTA 6608 Y ECHEVERRIA"
"25/11/2023",350,"CAPITAL FEDERAL","CAPITAL FEDERAL","FIGUEROA ALCORTA 6608 Y ECHEVERRIA"
"01/11/2023",306,"BUENOS AIRES","MUNRO","GBDOR UGARTE 3501"
"02/08/2023",240.9,"BUENOS AIRES","MUNRO","GBDOR UGARTE 3501"
"08/07/2023",230.5,"BUENOS AIRES","MUNRO","GBDOR UGARTE 3501"
"08/12/2023",443,"BUENOS AIRES","MUNRO","GBDOR UGARTE 3501"
"13/12/2023",607,"BUENOS AIRES","MUNRO","GBDOR UGARTE 3501"
"18/08/2023",271,"BUENOS AIRES","MUNRO","GBDOR UGARTE 3501"
"23/10/2023",279,"BUENOS AIRES","MUNRO","GBDOR UGARTE 3501"
"25/11/2023",350,"BUENOS AIRES","MUNRO","GBDOR UGARTE 3501"
"01/11/2023",322,"BUENOS AIRES","SAN NICOLAS","GENERAL SAVIO 1289 Y PIOMBO"
"02/08/2023",253.8,"BUENOS AIRES","SAN NICOLAS","GENERAL SAVIO 1289 Y PIOMBO"
"08/07/2023",242.9,"BUENOS AIRES","SAN NICOLAS","GENERAL SAVIO 1289 Y PIOMBO"
"08/12/2023",461,"BUENOS AIRES","SAN NICOLAS","GENERAL SAVIO 1289 Y PIOMBO"
"13/12/2023",649,"BUENOS AIRES","SAN NICOLAS","GENERAL SAVIO 1289 Y PIOMBO"
"18/08/2023",285.5,"BUENOS AIRES","SAN NICOLAS","GENERAL SAVIO 1289 Y PIOMBO"
"23/10/2023",294,"BUENOS AIRES","SAN NICOLAS","GENERAL SAVIO 1289 Y PIOMBO"
"25/11/2023",368,"BUENOS AIRES","SAN NICOLAS","GENERAL SAVIO 1289 Y PIOMBO"
"01/11/2023",321,"JUJUY","SAN SALVADOR DE JUJUY","GUEMES 999 Y LAMADRID"
"02/08/2023",253,"JUJUY","SAN SALVADOR DE JUJUY","GUEMES 999 Y LAMADRID"
"08/07/2023",242.1,"JUJUY","SAN SALVADOR DE JUJUY","GUEMES 999 Y LAMADRID"
"08/12/2023",450,"JUJUY","SAN SALVADOR DE JUJUY","GUEMES 999 Y LAMADRID"
"13/12/2023",618,"JUJUY","SAN SALVADOR DE JUJUY","GUEMES 999 Y LAMADRID"
"18/08/2023",284.6,"JUJUY","SAN SALVADOR DE JUJUY","GUEMES 999 Y LAMADRID"
"23/10/2023",293,"JUJUY","SAN SALVADOR DE JUJUY","GUEMES 999 Y LAMADRID"
"25/11/2023",367,"JUJUY","SAN SALVADOR DE JUJUY","GUEMES 999 Y LAMADRID"
"01/11/2023",318,"BUENOS AIRES","PINAMAR","JASON Y JUPITER"
"01/11/2023",349,"BUENOS AIRES","PINAMAR","JASON Y JUPITER"
"02/08/2023",268.5,"BUENOS AIRES","PINAMAR","JASON Y JUPITER"
"04/11/2023",350,"BUENOS AIRES","PINAMAR","JASON Y JUPITER"
"08/07/2023",256.9,"BUENOS AIRES","PINAMAR","JASON Y JUPITER"
"08/12/2023",491,"BUENOS AIRES","PINAMAR","JASON Y JUPITER"
"13/12/2023",670,"BUENOS AIRES","PINAMAR","JASON Y JUPITER"
"18/08/2023",302.1,"BUENOS AIRES","PINAMAR","JASON Y JUPITER"
"23/10/2023",311,"BUENOS AIRES","PINAMAR","JASON Y JUPITER"
"25/11/2023",399,"BUENOS AIRES","PINAMAR","JASON Y JUPITER"
"01/11/2023",286,"CAPITAL FEDERAL","CAPITAL FEDERAL","J B JUSTO 1215 Y NICARAGUA"
"02/08/2023",225.6,"CAPITAL FEDERAL","CAPITAL FEDERAL","J B JUSTO 1215 Y NICARAGUA"
"08/07/2023",215.9,"CAPITAL FEDERAL","CAPITAL FEDERAL","J B JUSTO 1215 Y NICARAGUA"
"08/12/2023",414,"CAPITAL FEDERAL","CAPITAL FEDERAL","J B JUSTO 1215 Y NICARAGUA"
"13/12/2023",567,"CAPITAL FEDERAL","CAPITAL FEDERAL","J B JUSTO 1215 Y NICARAGUA"
"18/08/2023",253.8,"CAPITAL FEDERAL","CAPITAL FEDERAL","J B JUSTO 1215 Y NICARAGUA"
"23/10/2023",261,"CAPITAL FEDERAL","CAPITAL FEDERAL","J B JUSTO 1215 Y NICARAGUA"
"25/11/2023",327,"CAPITAL FEDERAL","CAPITAL FEDERAL","J B JUSTO 1215 Y NICARAGUA"
"01/11/2023",262,"NEUQUEN","NEUQUEN","J.J. LASTRA Y SAAVEDRA"
"02/08/2023",206.2,"NEUQUEN","NEUQUEN","J.J. LASTRA Y SAAVEDRA"
"08/07/2023",197.3,"NEUQUEN","NEUQUEN","J.J. LASTRA Y SAAVEDRA"
"08/12/2023",368,"NEUQUEN","NEUQUEN","J.J. LASTRA Y SAAVEDRA"
"13/12/2023",509,"NEUQUEN","NEUQUEN","J.J. LASTRA Y SAAVEDRA"
"18/08/2023",232,"NEUQUEN","NEUQUEN","J.J. LASTRA Y SAAVEDRA"
"23/10/2023",239,"NEUQUEN","NEUQUEN","J.J. LASTRA Y SAAVEDRA"
"25/11/2023",300,"NEUQUEN","NEUQUEN","J.J. LASTRA Y SAAVEDRA"
"01/11/2023",312,"BUENOS AIRES","PILAR","LAS MAGNOLIAS Y RUTA PANAMERICANA KM 50.500"
"02/08/2023",245.9,"BUENOS AIRES","PILAR","LAS MAGNOLIAS Y RUTA PANAMERICANA KM 50.500"
"08/07/2023",234.2,"BUENOS AIRES","PILAR","LAS MAGNOLIAS Y RUTA PANAMERICANA KM 50.500"
"08/12/2023",447,"BUENOS AIRES","PILAR","LAS MAGNOLIAS Y RUTA PANAMERICANA KM 50.500"
"13/12/2023",613,"BUENOS AIRES","PILAR","LAS MAGNOLIAS Y RUTA PANAMERICANA KM 50.500"
"18/08/2023",276.6,"BUENOS AIRES","PILAR","LAS MAGNOLIAS Y RUTA PANAMERICANA KM 50.500"
"23/10/2023",285,"BUENOS AIRES","PILAR","LAS MAGNOLIAS Y RUTA PANAMERICANA KM 50.500"
"25/11/2023",357,"BUENOS AIRES","PILAR","LAS MAGNOLIAS Y RUTA PANAMERICANA KM 50.500"
"01/11/2023",310,"BUENOS AIRES","SAN FERNANDO","LIBERTADOR 2199"
"02/08/2023",244.6,"BUENOS AIRES","SAN FERNANDO","LIBERTADOR 2199"
"08/07/2023",234.1,"BUENOS AIRES","SAN FERNANDO","LIBERTADOR 2199"
"08/12/2023",450,"BUENOS AIRES","SAN FERNANDO","LIBERTADOR 2199"
"13/12/2023",617,"BUENOS AIRES","SAN FERNANDO","LIBERTADOR 2199"
"18/08/2023",275.2,"BUENOS AIRES","SAN FERNANDO","LIBERTADOR 2199"
"23/10/2023",283,"BUENOS AIRES","SAN FERNANDO","LIBERTADOR 2199"
"25/11/2023",355,"BUENOS AIRES","SAN FERNANDO","LIBERTADOR 2199"
"01/11/2023",274,"RIO NEGRO","SAN CARLOS DE BARILOCHE","MORENO 19 Y MORALES"
"02/08/2023",216.1,"RIO NEGRO","SAN CARLOS DE BARILOCHE","MORENO 19 Y MORALES"
"08/07/2023",206.8,"RIO NEGRO","SAN CARLOS DE BARILOCHE","MORENO 19 Y MORALES"
"08/12/2023",385,"RIO NEGRO","SAN CARLOS DE BARILOCHE","MORENO 19 Y MORALES"
"13/12/2023",509,"RIO NEGRO","SAN CARLOS DE BARILOCHE","MORENO 19 Y MORALES"
"18/08/2023",243.1,"RIO NEGRO","SAN CARLOS DE BARILOCHE","MORENO 19 Y MORALES"
"23/10/2023",250,"RIO NEGRO","SAN CARLOS DE BARILOCHE","MORENO 19 Y MORALES"
"25/11/2023",314,"RIO NEGRO","SAN CARLOS DE BARILOCHE","MORENO 19 Y MORALES"
"01/11/2023",326,"CORDOBA","CORDOBA","OCTAVIO PINTO Y CARAFFA"
"02/08/2023",256.4,"CORDOBA","CORDOBA","OCTAVIO PINTO Y CARAFFA"
"08/07/2023",245.4,"CORDOBA","CORDOBA","OCTAVIO PINTO Y CARAFFA"
"08/12/2023",463,"CORDOBA","CORDOBA","OCTAVIO PINTO Y CARAFFA"
"13/12/2023",639,"CORDOBA","CORDOBA","OCTAVIO PINTO Y CARAFFA"
"18/08/2023",288.5,"CORDOBA","CORDOBA","OCTAVIO PINTO Y CARAFFA"
"23/10/2023",297,"CORDOBA","CORDOBA","OCTAVIO PINTO Y CARAFFA"
"25/11/2023",373,"CORDOBA","CORDOBA","OCTAVIO PINTO Y CARAFFA"
"01/11/2023",334,"BUENOS AIRES","BAHIA BLANCA","PARCHAPPE Y NEUQUEN"
"02/08/2023",263.4,"BUENOS AIRES","BAHIA BLANCA","PARCHAPPE Y NEUQUEN"
"08/07/2023",252.1,"BUENOS AIRES","BAHIA BLANCA","PARCHAPPE Y NEUQUEN"
"08/12/2023",478,"BUENOS AIRES","BAHIA BLANCA","PARCHAPPE Y NEUQUEN"
"13/12/2023",649,"BUENOS AIRES","BAHIA BLANCA","PARCHAPPE Y NEUQUEN"
"18/08/2023",296.3,"BUENOS AIRES","BAHIA BLANCA","PARCHAPPE Y NEUQUEN"
"23/10/2023",305,"BUENOS AIRES","BAHIA BLANCA","PARCHAPPE Y NEUQUEN"
"25/11/2023",382,"BUENOS AIRES","BAHIA BLANCA","PARCHAPPE Y NEUQUEN"
"01/11/2023",311,"BUENOS AIRES","HAEDO","PTE PERON 1535 Y ROSALES"
"02/08/2023",244.9,"BUENOS AIRES","HAEDO","PTE PERON 1535 Y ROSALES"
"08/07/2023",234.4,"BUENOS AIRES","HAEDO","PTE PERON 1535 Y ROSALES"
"08/12/2023",449,"BUENOS AIRES","HAEDO","PTE PERON 1535 Y ROSALES"
"13/12/2023",616,"BUENOS AIRES","HAEDO","PTE PERON 1535 Y ROSALES"
"18/08/2023",275.5,"BUENOS AIRES","HAEDO","PTE PERON 1535 Y ROSALES"
"23/10/2023",284,"BUENOS AIRES","HAEDO","PTE PERON 1535 Y ROSALES"
"25/11/2023",356,"BUENOS AIRES","HAEDO","PTE PERON 1535 Y ROSALES"
"01/11/2023",306,"MENDOZA","MAIPU","RODRIGUEZ PEÑA 1130 Y CORONEL RODRIGUEZ"
"02/08/2023",240.9,"MENDOZA","MAIPU","RODRIGUEZ PEÑA 1130 Y CORONEL RODRIGUEZ"
"08/07/2023",230.5,"MENDOZA","MAIPU","RODRIGUEZ PEÑA 1130 Y CORONEL RODRIGUEZ"
"08/12/2023",430,"MENDOZA","MAIPU","RODRIGUEZ PEÑA 1130 Y CORONEL RODRIGUEZ"
"13/12/2023",599,"MENDOZA","MAIPU","RODRIGUEZ PEÑA 1130 Y CORONEL RODRIGUEZ"
"18/08/2023",271,"MENDOZA","MAIPU","RODRIGUEZ PEÑA 1130 Y CORONEL RODRIGUEZ"
"23/10/2023",279,"MENDOZA","MAIPU","RODRIGUEZ PEÑA 1130 Y CORONEL RODRIGUEZ"
"25/11/2023",350,"MENDOZA","MAIPU","RODRIGUEZ PEÑA 1130 Y CORONEL RODRIGUEZ"
"01/11/2023",335,"CORRIENTES","PASO DE LOS LIBRES","RUTA 117 KM 9"
"02/08/2023",263.9,"CORRIENTES","PASO DE LOS LIBRES","RUTA 117 KM 9"
"08/07/2023",252.5,"CORRIENTES","PASO DE LOS LIBRES","RUTA 117 KM 9"
"08/12/2023",470,"CORRIENTES","PASO DE LOS LIBRES","RUTA 117 KM 9"
"13/12/2023",639,"CORRIENTES","PASO DE LOS LIBRES","RUTA 117 KM 9"
"18/08/2023",296.9,"CORRIENTES","PASO DE LOS LIBRES","RUTA 117 KM 9"
"23/10/2023",306,"CORRIENTES","PASO DE LOS LIBRES","RUTA 117 KM 9"
"25/11/2023",383,"CORRIENTES","PASO DE LOS LIBRES","RUTA 117 KM 9"
"01/11/2023",341,"MISIONES","POSADAS","RUTA 12 KM 9"
"02/08/2023",268.5,"MISIONES","POSADAS","RUTA 12 KM 9"
"08/07/2023",256.9,"MISIONES","POSADAS","RUTA 12 KM 9"
"08/12/2023",479,"MISIONES","POSADAS","RUTA 12 KM 9"
"13/12/2023",659,"MISIONES","POSADAS","RUTA 12 KM 9"
"18/08/2023",302.1,"MISIONES","POSADAS","RUTA 12 KM 9"
"23/10/2023",311,"MISIONES","POSADAS","RUTA 12 KM 9"
"25/11/2023",390,"MISIONES","POSADAS","RUTA 12 KM 9"
"01/11/2023",315,"BUENOS AIRES","GRAL. PACHECO","RUTA 197 Y SARMIENTO"
"02/08/2023",247.8,"BUENOS AIRES","GRAL. PACHECO","RUTA 197 Y SARMIENTO"
"08/07/2023",237.1,"BUENOS AIRES","GRAL. PACHECO","RUTA 197 Y SARMIENTO"
"08/12/2023",454,"BUENOS AIRES","GRAL. PACHECO","RUTA 197 Y SARMIENTO"
"13/12/2023",622,"BUENOS AIRES","GRAL. PACHECO","RUTA 197 Y SARMIENTO"
"18/08/2023",278.8,"BUENOS AIRES","GRAL. PACHECO","RUTA 197 Y SARMIENTO"
"23/10/2023",287,"BUENOS AIRES","GRAL. PACHECO","RUTA 197 Y SARMIENTO"
"25/11/2023",360,"BUENOS AIRES","GRAL. PACHECO","RUTA 197 Y SARMIENTO"
"01/11/2023",323,"CORDOBA","SAN FRANCISCO","RUTA 19 RUTA158"
"02/08/2023",254.8,"CORDOBA","SAN FRANCISCO","RUTA 19 RUTA158"
"08/07/2023",243.8,"CORDOBA","SAN FRANCISCO","RUTA 19 RUTA158"
"08/12/2023",460,"CORDOBA","SAN FRANCISCO","RUTA 19 RUTA158"
"13/12/2023",639,"CORDOBA","SAN FRANCISCO","RUTA 19 RUTA158"
"18/08/2023",286.7,"CORDOBA","SAN FRANCISCO","RUTA 19 RUTA158"
"23/10/2023",295,"CORDOBA","SAN FRANCISCO","RUTA 19 RUTA158"
"25/11/2023",370,"CORDOBA","SAN FRANCISCO","RUTA 19 RUTA158"
"01/11/2023",331,"BUENOS AIRES","LAS FLORES","RUTA 3 KM. 187.3"
"02/08/2023",260.5,"BUENOS AIRES","LAS FLORES","RUTA 3 KM. 187.3"
"08/07/2023",249.3,"BUENOS AIRES","LAS FLORES","RUTA 3 KM. 187.3"
"08/12/2023",475,"BUENOS AIRES","LAS FLORES","RUTA 3 KM. 187.3"
"13/12/2023",649,"BUENOS AIRES","LAS FLORES","RUTA 3 KM. 187.3"
"18/08/2023",293.1,"BUENOS AIRES","LAS FLORES","RUTA 3 KM. 187.3"
"23/10/2023",302,"BUENOS AIRES","LAS FLORES","RUTA 3 KM. 187.3"
"25/11/2023",379,"BUENOS AIRES","LAS FLORES","RUTA 3 KM. 187.3"
"01/11/2023",332,"BUENOS AIRES","TRES ARROYOS","RUTA 3 Y VELEZ SARSFIELD"
"02/08/2023",261.1,"BUENOS AIRES","TRES ARROYOS","RUTA 3 Y VELEZ SARSFIELD"
"08/07/2023",249.9,"BUENOS AIRES","TRES ARROYOS","RUTA 3 Y VELEZ SARSFIELD"
"08/12/2023",476,"BUENOS AIRES","TRES ARROYOS","RUTA 3 Y VELEZ SARSFIELD"
"13/12/2023",649,"BUENOS AIRES","TRES ARROYOS","RUTA 3 Y VELEZ SARSFIELD"
"18/08/2023",293.7,"BUENOS AIRES","TRES ARROYOS","RUTA 3 Y VELEZ SARSFIELD"
"23/10/2023",303,"BUENOS AIRES","TRES ARROYOS","RUTA 3 Y VELEZ SARSFIELD"
"25/11/2023",380,"BUENOS AIRES","TRES ARROYOS","RUTA 3 Y VELEZ SARSFIELD"
"01/11/2023",331,"BUENOS AIRES","TRENQUE LAUQUEN","RUTA 5 KM 446"
"02/08/2023",260.5,"BUENOS AIRES","TRENQUE LAUQUEN","RUTA 5 KM 446"
"08/07/2023",249.3,"BUENOS AIRES","TRENQUE LAUQUEN","RUTA 5 KM 446"
"08/12/2023",475,"BUENOS AIRES","TRENQUE LAUQUEN","RUTA 5 KM 446"
"13/12/2023",649,"BUENOS AIRES","TRENQUE LAUQUEN","RUTA 5 KM 446"
"18/08/2023",293.1,"BUENOS AIRES","TRENQUE LAUQUEN","RUTA 5 KM 446"
"23/10/2023",302,"BUENOS AIRES","TRENQUE LAUQUEN","RUTA 5 KM 446"
"25/11/2023",379,"BUENOS AIRES","TRENQUE LAUQUEN","RUTA 5 KM 446"
"01/11/2023",335,"CORDOBA","VILLA GRAL. BELGRANO","RUTA 5 Y PAGUAGA 514"
"02/08/2023",264.1,"CORDOBA","VILLA GRAL. BELGRANO","RUTA 5 Y PAGUAGA 514"
"08/07/2023",252.7,"CORDOBA","VILLA GRAL. BELGRANO","RUTA 5 Y PAGUAGA 514"
"08/12/2023",476,"CORDOBA","VILLA GRAL. BELGRANO","RUTA 5 Y PAGUAGA 514"
"13/12/2023",639,"CORDOBA","VILLA GRAL. BELGRANO","RUTA 5 Y PAGUAGA 514"
"18/08/2023",297.1,"CORDOBA","VILLA GRAL. BELGRANO","RUTA 5 Y PAGUAGA 514"
"23/10/2023",306,"CORDOBA","VILLA GRAL. BELGRANO","RUTA 5 Y PAGUAGA 514"
"25/11/2023",383,"CORDOBA","VILLA GRAL. BELGRANO","RUTA 5 Y PAGUAGA 514"
